ico_name,ticker,platform,token,country,hardcap,softcap,raised,bounty_status,activy_status,twitter_status,bitcointalk_status,telegram_status,social_rating,profile_rating,team_rating_ib,team_rating_im,product_rating,vision_rating,icobench_rating,icomarks_rating,icobazaar_rating,aggregate_rating
Swiss Alps Mining,SAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,HIGH,HIGH,-,LOW,N/A,N/A,N/A,N/A,N/A,N/A,3.5,9.6,-,N/A
Sapien Network Inc.,SPN,N/A,N/A,N/A,N/A,N/A,N/A,3000000000,3000000000,39%,VERY HIGH,HIGH,HIGH,-,MEDIUM,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A
JET8 ICO,J8T,N/A,N/A,N/A,N/A,N/A,N/A,3600000000,3000000000,90%,-,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A
AgroTechFarm ICO,,N/A,N/A,N/A,N/A,N/A,N/A,130000000,4000000000,9%,MEDIUM,LOW,LOW,-,LOW,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A
UbiatarPlay ICO,UAC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3000000000,40%,VERY HIGH,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,4.3,7.2,4.2,N/A
PLENTIX,REFER,Ethereum,ERC20,Australia,24000000 USD,3000000 USD,N/A,2420000000,2100000600,N/A,MEDIUM,-,-,-,LOW,9,Benchy,4.5,10,4.1,4.3,4.1,9.1,-,4.1
Rise Housing,RSE,N/A,N/A,N/A,40000 ETH,20000 ETH,Unknown,N/A,N/A,N/A,LOW,VERY LOW,VERY LOW,-,VERY LOW,N/A,Benchy,N/A,N/A,N/A,N/A,2.9,7.2,-,2.9
Elysian,ELY,N/A,N/A,N/A,7000000 USD,3000000 USD,7000000 USD,N/A,N/A,100%,MEDIUM,MEDIUM,MEDIUM,-,VERY LOW,N/A,Benchy,4.6,N/A,4.2,4.5,-,-,-,4.3
AgentMile,ESTATE,Ethereum,ERC20,Estonia,20000000 USD,1000000 USD,18544627 USD,N/A,N/A,100%,MEDIUM,-,-,-,MEDIUM,10,Benchy,4.0,10,3.8,4.2,-,-,-,4.0
Accounting Blockchain,,N/A,N/A,N/A,64400000 USD,4000000 USD,4000000 USD,400000000,6440000000,N/A,LOW,VERY HIGH,VERY HIGH,-,MEDIUM,N/A,Benchy,2.0,N/A,1.0,3.0,3.0,9.3,-,3.0
Kuende,KUE,N/A,N/A,N/A,28980 ETH,4000 ETH,3220823 USD,200000000,1780000000,N/A,-,-,-,-,MEDIUM,N/A,Benchy,4.5,N/A,3.8,3.7,-,-,-,4.0
Imdex,IMDX,Ethereum,ERC20,Korea,7200 ETH,2000 ETH,1124000 USD,N/A,100000000,14%,-,MEDIUM,MEDIUM,-,-,7,Benchy,N/A,1,N/A,N/A,2.4,6.1,-,2.4
DIW Token,DIW,N/A,N/A,N/A,28000000 USD,N/A,913551 USD,N/A,2800000000,3%,VERY HIGH,MEDIUM,MEDIUM,-,LOW,N/A,Benchy,4.6,N/A,4.0,4.2,-,-,-,4.2
GRAPEVINE WORLD,GVINE,N/A,N/A,N/A,N/A,N/A,N/A,3000000000,450000000,90%,MEDIUM,MEDIUM,MEDIUM,-,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,3.9,9.3,-,N/A
DICE Money,DICET,N/A,N/A,N/A,N/A,N/A,1465856 USD,N/A,N/A,N/A,VERY HIGH,-,-,-,LOW,N/A,Benchy,4.2,N/A,4.3,4.5,4.2,9.1,-,4.2
Doctor Smart ICO,DSTT,N/A,N/A,N/A,N/A,N/A,N/A,300000000,1100,N/A,-,VERY LOW,VERY LOW,-,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,2.8,8.6,-,N/A
CyClean,CCL,N/A,N/A,N/A,106000 ETH,50000 ETH,1060000 USD,10600000,5000000,6%,VERY HIGH,-,-,-,-,N/A,Benchy,4.5,N/A,4.2,4.4,-,-,-,4.3
Alive Casino,AL,N/A,N/A,N/A,6000000 USD,1000000 USD,162000 USD,3000000000,1000000000,80%,VERY LOW,VERY HIGH,VERY HIGH,VERY LOW,LOW,N/A,Benchy,2.7,N/A,3.0,2.3,3.4,9.3,-,3.4
Imdex,IMDX,Ethereum,ERC20,Korea,7200 ETH,2000 ETH,1124000 USD,N/A,100000000,14%,-,MEDIUM,MEDIUM,-,-,7,Benchy,N/A,1,N/A,N/A,2.4,6.1,-,2.4
SmartContainers (SMARC/LOGI),SMARC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HIGH,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,4.1,8.1,-,N/A
TOKPIE,TKP,Ethereum,ERC20,Hong Kong,25000 ETH,500 ETH,Unknown,20000,1500000,N/A,VERY HIGH,MEDIUM,MEDIUM,-,VERY HIGH,9,Benchy,3.3,10,4.2,4.3,-,-,-,4.0
VU (Virtual Universe),VU,N/A,N/A,N/A,N/A,N/A,N/A,60000000000,10000000,N/A,VERY LOW,HIGH,HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.2,9.1,2.6,N/A
Opu Labs,OPU,N/A,N/A,N/A,20000000 USD,2000000 USD,2000000 USD,3700000000,3700000000,5%,VERY HIGH,VERY HIGH,VERY HIGH,-,MEDIUM,N/A,Benchy,4.0,N/A,3.3,4.0,3.8,9.6,-,3.8
GENEXI,,Ethereum,ERC20,Singapore,70000000 USD,20000000 USD,37000000 USD,N/A,N/A,100%,-,-,-,-,-,8,Benchy,4.8,8,4.4,4.6,-,-,-,4.3
ICOVO,OVO,Ethereum,ERC20/ERC223,Switzerland,60360 ETH,5868 ETH,803390 USD,3353300,586800,20%,-,HIGH,HIGH,-,LOW,10,Benchy,3.8,10,3.6,3.9,-,-,-,3.8
SafeCrypt,SFC,Ethereum,ERC20,Latvia,N/A,N/A,Unknown,N/A,3225000000,27%,VERY HIGH,-,-,-,-,7,Benchy,4.4,8,4.3,4.5,4.3,7.3,4.6,4.3
SmartContainers (SMARC/LOGI),SMARC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HIGH,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,4.1,8.1,-,N/A
TOKPIE,TKP,Ethereum,ERC20,Hong Kong,25000 ETH,500 ETH,Unknown,20000,1500000,N/A,VERY HIGH,MEDIUM,MEDIUM,-,VERY HIGH,9,Benchy,3.3,10,4.2,4.3,-,-,-,4.0
OSA Decentralized,OSA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4000000000,32%,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A
BITSONG,,Ethereum,ERC20,Malta,7000 ETH,4000 ETH,380000 USD,3100000000,300000000,10%,-,MEDIUM,MEDIUM,-,-,10,Benchy,4.0,10,4.0,3.9,4.1,9.1,3.5,4.1
OnPlace,OPL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10000000,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,4.4,5.6,4.2,N/A
Open Source University,EDU,N/A,N/A,N/A,34000 ETH,N/A,500000 USD,N/A,3400000,0%,LOW,LOW,LOW,-,LOW,N/A,Benchy,4.4,N/A,3.9,4.3,4.1,8.2,3.8,4.1
Trade.io,TIOX,N/A,N/A,N/A,N/A,N/A,31000000 USD,N/A,500000000,623%,HIGH,-,-,-,MEDIUM,N/A,Benchy,4.8,N/A,3.9,4.1,-,-,-,3.8
Streamity ICO,STM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2000000000,21%,HIGH,HIGH,HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A
Energy Premier ICO,EPC,N/A,N/A,N/A,N/A,N/A,N/A,3600000000,500000000,N/A,LOW,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.4,7.6,3.7,N/A
Dafzo,DFC,Ethereum,ERC20,UK,N/A,N/A,N/A,N/A,2000000000,0%,LOW,MEDIUM,MEDIUM,-,LOW,8,N/A,N/A,10,N/A,N/A,3.5,8.1,-,N/A
Eternal Trusts,,N/A,N/A,N/A,27000000 USD,7000000 USD,6195576 USD,N/A,1800000000,34%,VERY HIGH,MEDIUM,MEDIUM,-,VERY LOW,N/A,Benchy,4.6,N/A,4.5,4.6,4.5,8.8,-,4.5
IDM,IDM,Ethereum,ERC20,Costa Rica,27000000 USD,3000000 USD,Unknown,2700000000,300000000,11%,VERY HIGH,VERY LOW,VERY LOW,-,VERY LOW,7,Benchy,4.4,9,4.4,4.9,4.3,6.3,-,4.3
XERA Exchange,XERA,N/A,N/A,N/A,N/A,N/A,N/A,2926000000,532000000,18%,VERY HIGH,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,4.1,9.6,-,N/A
AMOS,,Ethereum,ERC20,Taiwan,N/A,N/A,N/A,N/A,N/A,N/A,-,LOW,LOW,VERY LOW,VERY LOW,8,N/A,N/A,9,N/A,N/A,2.5,7.7,-,N/A
Energy Premier ICO,EPC,N/A,N/A,N/A,N/A,N/A,N/A,3600000000,500000000,N/A,LOW,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.4,7.6,3.7,N/A
Dafzo,DFC,Ethereum,ERC20,UK,N/A,N/A,N/A,N/A,2000000000,0%,LOW,MEDIUM,MEDIUM,-,LOW,8,N/A,N/A,10,N/A,N/A,3.5,8.1,-,N/A
NWPSolution,NWP,Ethereum,ERC20,Estonia,700000 USD,300000 USD,N/A,70000000,30000000,1%,VERY HIGH,LOW,LOW,-,-,8,Benchy,4.6,10,4.4,4.6,4.2,8.8,-,4.2
Pool of Stake,PSK,N/A,N/A,N/A,8,000,000 EUR,2,000,000 EUR,2320000 USD,800000000,200000000,64%,VERY HIGH,LOW,LOW,-,VERY LOW,N/A,Benchy,4.4,N/A,4.3,4.7,4.3,8.8,-,4.3
LoveBlock,DDD,Ethereum,ERC20,Singapore,N/A,N/A,N/A,750000000,50000000,30%,-,-,-,-,-,8,N/A,N/A,8,N/A,N/A,3.7,8.4,-,N/A
Faceter,FACE,N/A,N/A,N/A,35578 ETH,5000000 USD,28610353 USD,500000000,4000000000,71%,-,MEDIUM,MEDIUM,-,-,N/A,Benchy,4.5,N/A,4.5,4.6,-,-,-,4.5
PLAYHALL,PHT,Ethereum,ERC20,USA,16000 ETH,1500 ETH,870500 USD,N/A,1600000,12%,VERY HIGH,LOW,LOW,-,VERY LOW,10,Benchy,N/A,10,N/A,N/A,3.4,9.8,4.2,3.4
FreeZone,FRZ,Ethereum,ERC20,Russia,100000000 USD,N/A,Unknown,10000000000,1500000000,N/A,MEDIUM,MEDIUM,MEDIUM,-,-,8,Benchy,4.0,10,2.8,3.8,3.3,8.4,4.5,3.3
Profede,PATO,Ethereum,ERC20,Estonia,20000000 USD,1500000 USD,Unknown,2000000000,150000000,62%,VERY HIGH,VERY HIGH,VERY HIGH,-,LOW,10,Benchy,4.0,10,3.8,3.9,3.9,9.6,-,3.9
ARBITRAGING,ARB,N/A,N/A,N/A,N/A,N/A,6000000 USD,N/A,N/A,100%,VERY HIGH,-,-,-,-,N/A,Benchy,1.0,N/A,1.0,1.0,-,-,-,2.0
STRYKZ,STRY,Ethereum,ERC20,Germany,44500 ETH,8900 ETH,Unknown,400000000,2000000000,N/A,VERY HIGH,-,-,-,-,9,Benchy,5.0,9,3.5,3.5,3.9,8.4,-,3.9
GreenX,GEX,Ethereum,ERC20,Singapore,225,000,000,2500 ETH,1374240 USD,3000000000,175000000,23%,-,VERY HIGH,VERY HIGH,-,LOW,10,Benchy,4.5,10,3.0,3.5,3.6,9.3,-,3.6
STRYKZ,STRY,Ethereum,ERC20,Germany,44500 ETH,8900 ETH,Unknown,400000000,2000000000,N/A,VERY HIGH,-,-,-,-,9,Benchy,5.0,9,3.5,3.5,3.9,8.4,-,3.9
REPU Platform ICO,REPU,N/A,N/A,N/A,N/A,N/A,N/A,1245120000,124512000,N/A,MEDIUM,MEDIUM,MEDIUM,-,LOW,N/A,N/A,N/A,N/A,N/A,N/A,3.5,8.6,4.2,N/A
EZPOS,EZP,Ethereum,ERC20,Singapore,10,000,000,2,000,000,10450000 USD,N/A,N/A,N/A,-,LOW,LOW,-,VERY LOW,10,Benchy,4.2,10,4.1,4.6,4.1,9.6,4.5,4.1
MONEYNET,MNC,N/A,N/A,N/A,12500 ETH,1250 ETH,Unknown,1250000,125000,N/A,-,LOW,LOW,-,VERY LOW,N/A,Benchy,4.0,N/A,4.4,4.0,-,-,-,4.0
Elementh,EEE,Ethereum,ERC20,Russia,30000 ETH,10000 ETH,7957302 USD,3000000,1000000,20%,VERY HIGH,-,-,-,LOW,8,Benchy,3.9,9.6,3.9,3.8,-,-,-,3.8
WorldWiFi ICO,WT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,350000000,660%,HIGH,-,-,-,LOW,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A
GoChain,GOC,N/A,N/A,N/A,26500 ETH,2500 ETH,13685000 USD,N/A,N/A,100%,-,VERY HIGH,VERY HIGH,-,MEDIUM,N/A,Benchy,4.1,N/A,4.2,4.6,-,-,-,4.2
Robotina,ROX/ROX,Ethereum,ERC20,Slovenia,28500000 USD,10000000 USD,10000000 USD,2850000000,1000000000,42%,VERY HIGH,VERY LOW,VERY LOW,-,LOW,8,Benchy,3.5,8,3.9,4.5,-,-,-,3.7
BITRUST,,Ethereum,Ethereum,UK,12000 ETH,6000 ETH,Unknown,1200000,600000,N/A,-,-,-,-,VERY LOW,9,Benchy,N/A,10,N/A,N/A,2.8,8.6,-,2.8
BGX,BGX,Ethereum,ERC20,Switzerland,50000000 USD,4000000 USD,Unknown,N/A,N/A,N/A,VERY HIGH,-,-,-,VERY LOW,8,Benchy,3.3,10,3.4,4.0,-,-,-,3.6
Sancoj,SANC,Ethereum,ERC20,Nigeria,70000 ETH,500 ETH,Unknown,N/A,N/A,100%,VERY HIGH,VERY HIGH,VERY HIGH,-,-,10,Benchy,N/A,10,N/A,N/A,3.0,9.3,-,3.0
ValPromise,VPP,Ethereum,ERC20,Singapore,20000 ETH,10000 ETH,N/A,860000000,430000000,N/A,-,-,-,VERY LOW,LOW,8,Benchy,N/A,1,N/A,N/A,-,-,-,2.8
Arizn,AALT,Ethereum,ECR20,South Africa,25000000 USD,2000000 USD,Unknown,2100000000,2100000000,20%,VERY HIGH,VERY LOW,VERY LOW,VERY HIGH,-,9,Benchy,N/A,9,N/A,N/A,3.4,8.9,-,3.4
GEMERA,GEMA,Ethereum,ERC20,British Virgin Islands,30000000 USD,500000 USD,N/A,3000000000,1000000000,N/A,VERY HIGH,LOW,LOW,VERY HIGH,-,8,Benchy,3.5,10,3.7,3.9,3.8,8.8,-,3.8
CariOS,CAS,Ethereum,ERC20,Singapore,66700 ETH,12000 ETH,Unknown,N/A,N/A,N/A,VERY LOW,VERY LOW,VERY LOW,VERY LOW,VERY LOW,5,Benchy,N/A,10,N/A,N/A,2.9,7.4,-,2.9
GoChain,GOC,N/A,N/A,N/A,26500 ETH,2500 ETH,13685000 USD,N/A,N/A,100%,-,VERY HIGH,VERY HIGH,-,MEDIUM,N/A,Benchy,4.1,N/A,4.2,4.6,-,-,-,4.2
BGX,BGX,Ethereum,ERC20,Switzerland,50000000 USD,4000000 USD,Unknown,N/A,N/A,N/A,VERY HIGH,-,-,-,VERY LOW,8,Benchy,3.3,10,3.4,4.0,-,-,-,3.6
Sancoj,SANC,Ethereum,ERC20,Nigeria,70000 ETH,500 ETH,Unknown,N/A,N/A,100%,VERY HIGH,VERY HIGH,VERY HIGH,-,-,10,Benchy,N/A,10,N/A,N/A,3.0,9.3,-,3.0
ValPromise,VPP,Ethereum,ERC20,Singapore,20000 ETH,10000 ETH,N/A,860000000,430000000,N/A,-,-,-,VERY LOW,LOW,8,Benchy,N/A,1,N/A,N/A,-,-,-,2.8
Truegame,TGAME,N/A,N/A,N/A,10300 ETH,2300 ETH,3426445 USD,900000000,200000000,37%,VERY HIGH,MEDIUM,MEDIUM,-,MEDIUM,N/A,Benchy,4.8,N/A,4.7,4.6,-,-,-,4.7
Centaure,CEN,N/A,N/A,N/A,20200 ETH,500 ETH,N/A,N/A,50000000,N/A,-,HIGH,HIGH,-,LOW,N/A,Benchy,3.0,N/A,3.0,4.0,-,-,-,3.5
Faxport,FAS,Ethereum,ERC20,Hong Kong,13500000 USD,2700000 USD,Unknown,N/A,750000000,85%,-,LOW,LOW,-,-,10,Benchy,4.4,10,4.0,5.0,3.4,9.0,-,3.4
Presiam,PRSM,N/A,N/A,N/A,N/A,N/A,N/A,2200000000,600000000,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A
LaneAxis,AXIS,Ethereum,ERC20,Cayman Island,300,000,000,2,000,000,Unknown,N/A,N/A,100%,VERY LOW,VERY LOW,VERY LOW,-,MEDIUM,7,Benchy,4.6,10,3.8,3.8,4.0,8.6,3.4,4.0
Ravn's Korrax,KRX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY HIGH,VERY HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,4.2,7.6,-,N/A
MADANA,PAX,Lisk,55,000,000 PAX (45%),Germany,37,500,000 EUR,N/A,N/A,4400000000,4400000000,N/A,-,MEDIUM,MEDIUM,HIGH,LOW,8,Benchy,3.8,9,3.1,3.9,3.7,8.4,-,3.7
OfferZone,OFZ,Ethereum,ERC20,UK,37280 ETH,4285 ETH,Unknown,1000000000,1500000000,N/A,-,VERY LOW,VERY LOW,-,LOW,8,Benchy,2.5,10,2.8,3.0,2.8,8.8,3.1,2.8
Nagricoin,NGR,Ethereum,ERC20,Ireland,22000000 USD,500000 USD,1718000 USD,50000000,2200000000,4%,HIGH,HIGH,HIGH,-,-,9,Benchy,3.9,10,2.9,3.6,3.6,9.7,-,3.6
Centaure,CEN,N/A,N/A,N/A,20200 ETH,500 ETH,N/A,N/A,50000000,N/A,-,HIGH,HIGH,-,LOW,N/A,Benchy,3.0,N/A,3.0,4.0,-,-,-,3.5
Presiam,PRSM,N/A,N/A,N/A,N/A,N/A,N/A,2200000000,600000000,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A
Ravn's Korrax,KRX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY HIGH,VERY HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,4.2,7.6,-,N/A
CINDX,CINX,Ethereum,ERC20,Estonia,N/A,N/A,N/A,2100000000,380000000,32%,MEDIUM,-,-,-,MEDIUM,8,N/A,N/A,10,N/A,N/A,4.4,9.3,-,N/A
SGAT,,CryptoNight,CryptoNight,France,6,500,000 EUR,1,500,000 EUR,Unknown,N/A,N/A,100%,MEDIUM,MEDIUM,MEDIUM,-,LOW,7,Benchy,4.0,10,4.2,3.7,4.0,8.8,-,4.0
MADANA,PAX,Lisk,55,000,000 PAX (45%),Germany,37,500,000 EUR,N/A,N/A,4400000000,4400000000,N/A,-,MEDIUM,MEDIUM,HIGH,LOW,8,Benchy,3.8,9,3.1,3.9,3.7,8.4,-,3.7
OfferZone,OFZ,Ethereum,ERC20,UK,37280 ETH,4285 ETH,Unknown,1000000000,1500000000,N/A,-,VERY LOW,VERY LOW,-,LOW,8,Benchy,2.5,10,2.8,3.0,2.8,8.8,3.1,2.8
Javvy,JVY,Ethereum,ERC20,Cayman Islands,8000000 USD,1000 ETH,7000000 USD,N/A,N/A,100%,VERY HIGH,-,-,-,-,10,Benchy,3.4,10,3.7,3.9,3.7,9.0,3.9,3.7
Further Network,ATON,N/A,N/A,N/A,12500000 USD,1000000 USD,N/A,500000000,500000000,N/A,VERY LOW,HIGH,HIGH,-,LOW,N/A,Benchy,4.0,N/A,3.9,4.0,3.8,9.0,4.0,3.8
Javvy,JVY,Ethereum,ERC20,Cayman Islands,8000000 USD,1000 ETH,7000000 USD,N/A,N/A,100%,VERY HIGH,-,-,-,-,10,Benchy,3.4,10,3.7,3.9,3.7,9.0,3.9,3.7
Further Network,ATON,N/A,N/A,N/A,12500000 USD,1000000 USD,N/A,500000000,500000000,N/A,VERY LOW,HIGH,HIGH,-,LOW,N/A,Benchy,4.0,N/A,3.9,4.0,3.8,9.0,4.0,3.8
Neuromation,NEUROMATION,Ethereum,700,000,000 Neuromation (70%),Estonia,200000 ETH,N/A,71600000 USD,N/A,6000000,43%,VERY HIGH,HIGH,HIGH,-,LOW,8,Benchy,3.9,7.7,3.4,3.7,-,-,-,3.6
Datarius Cryptobank ICO,DTRC,N/A,N/A,N/A,N/A,N/A,N/A,100000000,12500000,161%,VERY HIGH,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A
Bubbletone,UMT,Graphene,ERC20,Russia,35000 ETH,N/A,8600000 USD,1500000000,1000000000,74%,HIGH,MEDIUM,MEDIUM,-,MEDIUM,8,Benchy,4.8,7,4.2,4.3,4.4,8.5,4.4,4.4
Blockshipping GSCP,CCC,N/A,N/A,N/A,24,800,000,N/A,2500000 USD,N/A,2480000000,10%,VERY HIGH,HIGH,HIGH,-,-,N/A,Benchy,4.5,N/A,3.7,4.2,4.1,8.8,3.9,4.1
Discovery,DISCOVERYIOT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.9,8.1,-,N/A
Tombola,TBL,Ethereum,ERC20,Hong Kong,250,000,000,25,000,000,2850000 USD,1125000000,112500000,10%,HIGH,HIGH,HIGH,LOW,MEDIUM,10,Benchy,4.0,8,4.7,3.0,3.8,9.4,-,3.8
CASPER API,CST,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,MEDIUM,MEDIUM,-,HIGH,N/A,N/A,N/A,N/A,N/A,N/A,4.1,9.3,4.0,N/A
LetItPlay,,N/A,N/A,N/A,N/A,N/A,N/A,2500000000,400000000,18%,VERY LOW,-,-,-,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,2.8,7.2,-,N/A
VinChain,VIN,N/A,N/A,N/A,23250 ETH,3300 ETH,6197044 USD,2325000,330000,17%,-,HIGH,HIGH,-,MEDIUM,N/A,Benchy,4.1,N/A,3.9,4.1,-,-,-,4.0
The Abyss,ABYSS,N/A,N/A,N/A,18000000 USD,6000000 USD,15362418 USD,N/A,3461500,11%,VERY HIGH,VERY HIGH,VERY HIGH,-,MEDIUM,N/A,Benchy,3.9,N/A,3.8,4.1,-,-,-,4.0
CASPER API,CST,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,MEDIUM,MEDIUM,-,HIGH,N/A,N/A,N/A,N/A,N/A,N/A,4.1,9.3,4.0,N/A
MEvU,MVU,Ethereum,ERC20,Canada,15300000 USD,2000000 USD,380000 USD,N/A,150000000,30%,MEDIUM,VERY HIGH,VERY HIGH,-,LOW,10,Benchy,4.3,10,3.9,4.0,4.0,8.8,4.5,4.0
Lendo,ELT,N/A,N/A,N/A,100,000,000 EUR,50,000,000 EUR,Unknown,10000000000,5000000000,49%,-,-,-,-,MEDIUM,N/A,Benchy,3.9,N/A,4.2,4.9,-,-,-,4.0
LetItPlay,,N/A,N/A,N/A,N/A,N/A,N/A,2500000000,400000000,18%,VERY LOW,-,-,-,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,2.8,7.2,-,N/A
Vernam,VRN,Ethereum,ERC20,Bulgaria,500,000,000,40,000,000,1000000 USD,N/A,240000000,100%,VERY HIGH,-,-,-,LOW,10,Benchy,4.5,10,4.0,4.4,4.2,9.8,-,4.2
Tradingene,TRADINGENE/ TNG,Waves,Waves,Estonia, Russia,12000000 USD,4000000 USD,1428166 USD,1200000000,400000000,35%,MEDIUM,-,-,-,LOW,8,Benchy,4.8,7,3.9,4.1,4.1,7.8,-,4.1
Datareum,DTN,Ethereum,ERC20,UK,18000000 USD,500000 USD,5144571 USD,1800000000,50000000,28%,VERY HIGH,LOW,LOW,-,-,10,Benchy,4.3,10,4.5,4.7,4.4,9.1,-,4.4
Aimedis ICO (AIM),AIM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100%,VERY HIGH,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.5,8.9,-,N/A
Urbit Data,URB,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1900000000,3%,LOW,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.9,8.8,-,N/A
CZERO MOBILITY,CZMT,N/A,N/A,N/A,N/A,N/A,N/A,200000000,35000000,N/A,VERY HIGH,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,4.0,7.5,-,N/A
GlitzKoin,GLT,Stellar,Stellar,Estonia,40000000 USD,10000000 USD,18000000 USD,N/A,41800000000,2%,VERY HIGH,LOW,LOW,-,LOW,8,Benchy,N/A,7,N/A,N/A,-,-,-,3.8
ClearCost,CCWT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY LOW,VERY LOW,VERY LOW,-,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,3.0,7.7,-,N/A
The Abyss,ABYSS,N/A,N/A,N/A,18000000 USD,6000000 USD,15362418 USD,N/A,3461500,11%,VERY HIGH,VERY HIGH,VERY HIGH,-,MEDIUM,N/A,Benchy,3.9,N/A,3.8,4.1,-,-,-,4.0
Tradingene,TRADINGENE/ TNG,Waves,Waves,Estonia, Russia,12000000 USD,4000000 USD,1428166 USD,1200000000,400000000,35%,MEDIUM,-,-,-,LOW,8,Benchy,4.8,7,3.9,4.1,4.1,7.8,-,4.1
Aimedis ICO (AIM),AIM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100%,VERY HIGH,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.5,8.9,-,N/A
RootProject,ROOTS,Ethereum,ERC20,USA,13000000 USD,N/A,52061214312 ETH,20000000,100000000,0%,VERY HIGH,MEDIUM,MEDIUM,-,VERY LOW,7,Benchy,4.2,2,3.3,4.3,3.7,6.1,3.2,3.7
DataBrokerDAO,TM-DATA,N/A,N/A,N/A,108,000,000,N/A,Unknown,N/A,1800000000,23%,VERY HIGH,-,-,-,-,N/A,Benchy,3.6,N/A,4.2,4.5,-,-,-,3.9
Galaxy eSolutions,GES,N/A,N/A,N/A,25000 ETH,N/A,12000000 USD,N/A,2000000,100%,MEDIUM,MEDIUM,MEDIUM,-,LOW,N/A,Benchy,4.1,N/A,3.9,3.9,-,-,-,3.5
Cool Cousin,CUZ,N/A,N/A,N/A,17500 ETH,4000 ETH,9743582 USD,N/A,1750000,23%,HIGH,HIGH,HIGH,-,LOW,N/A,Benchy,4.1,N/A,4.3,4.2,-,-,-,4.0
Qurrex,QRX,Ethereum,ERC20,Cayman Islands,N/A,N/A,6260000 USD,N/A,N/A,N/A,MEDIUM,MEDIUM,MEDIUM,-,VERY LOW,8,Benchy,4.5,10,4.1,4.0,4.1,8.4,4.5,4.1
Ligercoin,LIC,Ethereum,ERC20,Malta,41,000,000 EUR,4,000,000 EUR,N/A,5400000000,500000000,N/A,VERY HIGH,HIGH,HIGH,-,HIGH,10,Benchy,4.6,9,3.7,3.9,3.9,8.6,4.3,3.9
Monoreto,MNR,Ethereum,ERC20,Singapore,5000000 USD,500000 USD,Unknown,N/A,N/A,N/A,VERY HIGH,LOW,LOW,-,-,8,Benchy,4.4,10,4.0,4.0,4.0,8.9,-,4.0
